X--Trace 1::[transient: TIME],Y--Trace 1::[4thOrderFilter: V(5)]
0.0020000907988367493,0.28521180405591057
0.0020000923763120494,0.28507281247542254
0.002000093567781543,0.2849696459169386
0.0020000946583320677,0.284875035624093
0.00200009520960315,0.28482692436555357
0.0020000958452690105,0.2847713834808889
0.002000096516035201,0.2847127665823675
0.0020000976731375433,0.28461130343346547
0.0020000985601163214,0.2845331410881671
0.0020000997666673593,0.2844269284946089
0.0020001009975853623,0.28431936975074473
0.0020001021433831796,0.2842201069167666
0.0020001027696366336,0.284166084576765
0.002000103780942872,0.28407887473940746
0.0020001048035490038,0.2839906140611585
0.0020001063519233613,0.2838564983498678
0.0020001094486720764,0.2835847434772486
0.0020001110433814067,0.2834432336938717
0.002000112424893672,0.2833211130124273
0.0020001138306481193,0.28319791656627485
0.0020001155582881408,0.2830474075418574
0.002000116864004372,0.28293427548485706
0.0020001178046359716,0.28285263778473735
0.0020001186685302303,0.2827772012568319
0.0020001197841683182,0.28267908540442677
0.002000121737147045,0.28250667215628134
0.002000123990100755,0.2823074403740029
0.002000128001767359,0.2819502031934326
0.002000128939295026,0.28186693520280964
0.002000130189354451,0.28175677414152983
0.0020001312371979957,0.28166506201765135
0.002000132265463393,0.28157491095204057
0.002000133515644686,0.28146470265292217
0.0020001348325902,0.2813487881692979
0.002000136164852392,0.2812327588905708
0.002000136836643212,0.2811745256192193
0.002000137630016953,0.2811051067898763
0.0020001379425314035,0.28107745511694154
0.002000138229982438,0.2810518721618133
0.002000138565122781,0.2810219380165728
0.00200013894361427,0.28098816214696154
0.002000139355957441,0.28095146779097274
0.0020001398984052124,0.2809032299017806
0.002000140552424829,0.2808452046212443
0.0020001412404740963,0.28078468316641936
0.0020001419331803247,0.2807243193549047
0.0020001429485559433,0.2806361478789273
0.002000144105247735,0.28053546431427984
0.0020001450303101654,0.2804547111958987
0.002000145884063711,0.28038029913830675
0.002000147245847618,0.28026214817792733
0.002000148185431929,0.28018060293958713
0.00200014903639817,0.28010607926669034
0.002000149608205654,0.28005557364304473
0.002000150444127488,0.27998162553022793
0.002000151242144717,0.2799113958492484
0.0020001516968684886,0.2798715924611861
0.002000152255895348,0.27982261203544123
0.0020001528492723923,0.2797702689018451
0.0020001532859807336,0.2797314581145059
0.002000153777552919,0.2796876300170215
0.0020001546487175958,0.2796100514561767
0.0020001560551241573,0.27948577138319053
0.0020001569570313707,0.2794067706414393
0.0020001579846197154,0.2793168036221479
0.0020001587619921423,0.27924847669093156
0.0020001596729086924,0.2791682309167903
0.002000160475897174,0.2790972533821142
0.0020001615908180254,0.2789982648788631
0.0020001626696533295,0.27890239529996963
0.0020001641483483935,0.27877214587251736
0.0020001654722922413,0.27865658604248056
0.0020001671784546206,0.2785084149675327
0.0020001676563292086,0.278467019386874
0.0020001680589626478,0.2784321191837757
0.0020001688642295266,0.2783620485349554
0.0020001704747632837,0.2782204344532335
0.0020001715676838242,0.2781235535663706
0.0020001729029041695,0.2780055819304457
0.002000174139385355,0.27789731441813614
0.0020001755088318485,0.27777849364942664
0.002000176149164975,0.2777230457909732
0.002000176891671337,0.2776581450247787
0.0020001771976420244,0.27763120520717743
0.0020001775634262927,0.2775989458080508
0.002000177954340123,0.27756445863686346
0.0020001783582926673,0.2775287957804298
0.0020001788490972014,0.2774854576441257
0.002000179211437448,0.2774535470325957
0.002000179626264552,0.2774171316553036
0.002000180093440482,0.27737614735910765
0.0020001805456380728,0.2773363689068723
0.002000181011746606,0.2772951992723898
0.0020001814265292574,0.2772585193449093
0.0020001818466369985,0.27722141469525496
0.0020001822749616143,0.27718366625393437
0.0020001827420883726,0.27714253297502833
0.0020001832416113013,0.2770985218656655
0.002000183914352927,0.27703928818884943
0.0020001846281203642,0.27697644990434406
0.002000185059796588,0.27693844686052027
0.002000185540141193,0.27689622745677095
0.0020001860701707166,0.2768497908676163
0.0020001871302297645,0.27675743489763693
0.0020001875255053997,0.2767230040624613
0.002000187851063189,0.2766945670008023
0.0020001883031791254,0.2766549179054799
0.002000188851264409,0.27660681716602403
0.0020001891693481304,0.2765789785491616
0.002000189493582813,0.2765505721052315
0.002000189697231957,0.2765326866117619
0.0020001899708458975,0.2765085904889821
0.0020001903914816177,0.2764714830377487
0.0020001907934509107,0.27643604892471724
0.002000191410012648,0.27638181070137213
0.002000192076144727,0.27632316186831674
0.0020001928811808735,0.2762519585982076
0.0020001936336985476,0.2761852169800226
0.0020001947275273407,0.2760884568593252
0.0020001958666748493,0.27598872540328506
0.0020001964951482936,0.2759341810929316
0.002000197239594179,0.2758693524715825
0.0020001984846534943,0.27575964931284125
0.002000200205795435,0.2756065294539019
0.0020002019174632617,0.27545478750161084
0.002000203842646439,0.2752859993398961
0.0020002065158409243,0.2750532659157276
0.002000208329602528,0.2748961765755055
0.0020002107432246503,0.27468743916074007
0.002000212301954054,0.27455144403496323
0.0020002130031585097,0.2744897389034455
0.0020002137446182887,0.2744241716164702
0.0020002140173837777,0.27439998630129814
0.0020002142820184326,0.27437650000201086
0.002000214719249637,0.2743376634945508
0.002000215593712046,0.2742599518534785
0.0020002164318757595,0.27418567347798706
0.0020002173564362866,0.2741044588806029
0.0020002178859201887,0.27405835036033815
0.002000218313088333,0.274021259784238
0.002000218852786371,0.27397431881833323
0.002000219932182447,0.2738795332383882
0.002000220623166146,0.2738182539212489
0.0020002213437580237,0.27375440238909576
0.0020002217670714107,0.27371709812858264
0.002000222217928327,0.2736775042560493
0.002000222873205496,0.2736201359310545
0.0020002235014353774,0.27356527292695265
0.002000224116978115,0.2735115862538353
0.0020002253480635892,0.2734038212319946
0.002000226509561689,0.27330093444734227
0.0020002274196054583,0.27321935184850416
0.002000228507107489,0.27312171638188654
0.002000230682111551,0.27292943524413726
0.002000232067065029,0.27280865123485487
0.0020002335522329765,0.27267785019039714
0.0020002349494072226,0.2725539463807563
0.00200023621573547,0.27244346952528187
0.002000237087594346,0.27236848726469837
0.002000238136442949,0.27227785150755507
0.0020002395485266477,0.27215471617081305
0.0020002412811883697,0.2720025545416793
0.0020002426274981825,0.27188335545178727
0.0020002446729175893,0.2717015530722946
0.002000246949715722,0.27150121104087666
0.002000248875650195,0.27133455151479713
0.002000250067795142,0.2712317577936156
0.002000251388336768,0.2711162905379079
0.0020002523496390886,0.2710311018422157
0.0020002535646226837,0.270923700515145
0.002000254931732485,0.27080423358226247
0.002000256008251252,0.2707106029378382
0.0020002571913437855,0.27060692309272344
0.0020002581899326395,0.27051884090458017
0.0020002592314878956,0.2704274516833429
0.002000260035763889,0.27035744238969334
0.002000261215116512,0.2702549372351464
0.002000263573821758,0.27004855809921013
0.0020002658126541833,0.2698506489246963
0.0020002676264088593,0.26968968325947934
0.002000270602524124,0.2694262515746879
0.002000275453708722,0.2689982868729498
0.0020002851560779185,0.2681454859999365
0.002000289448395463,0.2677690792901281
0.0020002980330305516,0.2670162752500246
0.0020003064452572203,0.2662829229085085
0.0020003141600060947,0.26561169813324326
0.0020003174186342594,0.2653238547462427
0.002000318641604027,0.2652143711202673
0.002000319645181709,0.26512459700220997
0.0020003208395047247,0.2650186027501981
0.002000322463623696,0.2648763173309595
0.002000323838810634,0.26475713987652033
0.00200032486163766,0.26466884242147953
0.0020003258963231267,0.2645791101432471
0.002000327563991538,0.2644327481841734
0.002000328578385437,0.2643430007922879
0.0020003298353313305,0.26423192330688056
0.0020003313508930106,0.26409813017617423
0.0020003322394640992,0.264019753787476
0.0020003333915849897,0.26391832888168915
0.0020003356958267706,0.26371674110895355
0.002000337201361456,0.26358578284377737
0.002000338934774094,0.26343486113273806
0.0020003397181609403,0.263366500400525
0.0020003402695227992,0.26331825875360754
0.0020003408610564806,0.26326629009777264
0.002000341599648288,0.2632011313208848
0.0020003422737779023,0.2631415691717667
0.0020003430313767423,0.26307466308076993
0.0020003437607068707,0.2630105134341115
0.0020003442453927944,0.2629681144140525
0.0020003448460862725,0.26291562657715023
0.002000345336309637,0.2628726653396728
0.0020003461911421113,0.26279744921512743
0.0020003470887034434,0.26271834109097486
0.0020003485124303715,0.26259316544023065
0.002000349119270567,0.2625398517136942
0.002000349578928515,0.2624994391119026
0.0020003503429600923,0.26243213202980975
0.0020003513150013436,0.262346205821092
0.0020003523736966994,0.26225220104746655
0.0020003544910874114,0.26206320318689985
0.002000356671572054,0.26186954262646656
0.0020003589086050703,0.2616730258173819
0.002000361299674673,0.2614640702903575
0.002000362597491678,0.2613513454582726
0.002000363605596408,0.2612634467807855
0.002000364569969259,0.2611788382141058
0.0020003655101466476,0.26109649688347913
0.0020003661388529317,0.2610416154287011
0.0020003669994100044,0.2609664262282339
0.002000367636890087,0.26091059793718535
0.0020003682962962907,0.26085270658090187
0.0020003691095686815,0.2607809292948942
0.002000369607669907,0.26073684955979165
0.0020003701569247137,0.2606883041445849
0.0020003709147073975,0.26062146057905916
0.0020003717061845678,0.26055160222155604
0.002000372708416212,0.2604629416653962
0.002000373964054756,0.26035154530738663
0.002000375111810387,0.2602495977723006
0.0020003764073231282,0.2601345467131212
0.0020003773792272245,0.2600485913460391
0.002000378939704262,0.25991196233908404
0.002000380746595221,0.25975607743857543
0.0020003819132663045,0.2596558601194084
0.002000383224717813,0.25954185860293655
0.0020003838420411656,0.25948779610232375
0.002000384952072103,0.2593905670827255
0.0020003863499641313,0.25926845971468915
0.0020003877130061686,0.25914923334298756
0.0020003889724918636,0.2590384315900042
0.0020003901361543646,0.2589361852564097
0.0020003910613784082,0.2588552795039292
0.0020003921641355447,0.25875859234831927
0.002000393363186692,0.2586524013817516
0.0020003940114943263,0.25859497875750054
0.002000394616619213,0.2585417807350772
0.002000395163513893,0.25849415783002105
0.0020003957300697315,0.25844505171477183
0.0020003962662341773,0.2583984037757302
0.0020003968507678826,0.2583470573189734
0.0020003973768869987,0.25830041605199117
0.0020003980567132314,0.25823996254604786
0.0020003989802990715,0.258158185348954
0.0020003996992650694,0.2580949868598173
0.0020004003684837937,0.2580363888793456
0.0020004012146009114,0.257962371864198
0.002000402677493133,0.25783394079961847
0.0020004042312486738,0.25769624701346205
0.002000406022831874,0.25753626636991345
0.0020004078530685785,0.2573735657579694
0.002000411513541987,0.2570525523455136
0.0020004136452239636,0.2568676169999785
0.0020004150230275093,0.2567482931120062
0.0020004166707790097,0.25660442351182305
0.002000417360374159,0.25654365770693455
0.0020004184029512643,0.2564518706965362
0.0020004193644868238,0.256367691485852
0.0020004202248146983,0.25629276828526454
0.002000421945470447,0.25614319196053786
0.0020004223873464465,0.25610453025732083
0.0020004228334023163,0.2560652150251183
0.002000423277814636,0.2560257568456676
0.002000423857266038,0.255974255570139
0.0020004244386359364,0.25592281020082885
0.0020004249917596815,0.25587399513040926
0.002000425843112955,0.25579876271207286
0.0020004269755188727,0.25569814312831063
0.0020004276432329243,0.25563865837173333
0.0020004285595214303,0.25555718819650386
0.002000429758227868,0.25545103972493904
0.002000432155640743,0.2552388864076958
0.002000433589920001,0.25511202954351425
0.0020004355528701096,0.2549392605133809
0.0020004380304863368,0.25472249799666186
0.0020004416748972925,0.2544042345041013
0.0020004452560482577,0.2540913225733681
0.0020004491766299317,0.25374777768135903
0.00200045112981627,0.25357657047116505
0.002000452628486395,0.25344508986436465
0.0020004538358989834,0.25333893765993604
0.0020004555696085608,0.2531861042886428
0.0020004571459358543,0.25304714776734055
0.002000458267636384,0.2529486186693196
0.002000459451041443,0.25284518041040827
0.0020004613920662595,0.25267592283035584
0.0020004632168855964,0.25251618273896514
0.002000464117242708,0.2524370423317834
0.0020004651270664653,0.2523480356810975
0.0020004656670406565,0.25230034456841305
0.0020004667469890394,0.2522048714618943
0.0020004675296998314,0.25213538559129817
0.002000468087503223,0.25208568473153586
0.0020004689718183402,0.25200660780343737
0.002000470330380201,0.2518851670071339
0.002000471663448056,0.2517671306501951
0.002000473366653519,0.25161787368960487
0.0020004752317175213,0.25145452797383294
0.002000476957438726,0.25130281410335015
0.002000478852884907,0.2511356162614665
0.002000482643777269,0.2508001550894164
0.0020004847190241396,0.25061850621657844
0.0020004865986230015,0.25045506418612545
0.0020004883352479613,0.2503043081323131
0.002000491808497881,0.2500025514670586
0.0020004927685140154,0.24991894762010555
0.0020004938544340863,0.2498237287899715
0.002000494927695399,0.24972880580205675
0.002000496018149014,0.24963193805452322
0.002000497012037474,0.2495436996200976
0.0020004989998143935,0.24936780983103327
0.002000501892795072,0.24911406433550376
0.0020005037114797872,0.24895536785578273
0.0020005058365355328,0.24876816038216468
0.0020005084364259095,0.24853674454281124
0.0020005108424099418,0.24832181824257069
0.002000512394969418,0.24818394080722936
0.0020005140715881604,0.24803660192839944
0.0020005154964329156,0.24791269517344644
0.002000516633616356,0.2478139922030591
0.0020005181008680975,0.2476865077245197
0.002000519529717892,0.2475621886160209
0.0020005223874174807,0.24731341608473845
0.002000525959402859,0.24700189168799153
0.0020005289405319203,0.24674093142061232
0.002000534902790042,0.24621433073389878
0.002000536881502291,0.24603772745906238
0.00200053874698362,0.24587228337512929
0.002000540434637615,0.24572430992217478
0.0020005422640978917,0.24556486110636572
0.0020005456553474784,0.245267982625934
0.0020005503069496096,0.2448567950941439
0.0020005521561643424,0.24469269316847575
0.002000554488463141,0.2444874224277424
0.0020005561503460426,0.24434242166310982
0.0020005580934410244,0.24417257640957202
0.0020005600443250863,0.2440008310201716
0.002000562439325878,0.2437887469384137
0.0020005640764583148,0.24364351733353298
0.0020005662114661415,0.24345505315069052
0.00200056816870448,0.2432838044249047
0.002000571623657938,0.2429841736091838
0.0020005730706431396,0.24285819216405927
0.0020005743828140133,0.24274376522093966
0.0020005757182073422,0.24262763984907254
0.002000576358251157,0.2425720820425203
0.0020005771104811424,0.24250665867155155
0.0020005779421565814,0.24243389046320352
0.002000578996052171,0.24234086122572882
0.0020005799183514003,0.24225907455444695
0.0020005813740640835,0.24212962587394796
0.00200058428548945,0.24187076446040454
0.002000587328788709,0.24160228460215294
0.002000592513864257,0.24115024733681345
0.0020005953560557964,0.24090206389286775
0.0020005983028837143,0.24064134247150618
0.002000600255860144,0.2404686673688877
0.00200060210118074,0.24030644712606733
0.002000605791821933,0.23998412619358256
0.0020006085798056983,0.23973995295714193
0.0020006116037326813,0.2394717017686895
0.002000614688176039,0.2391971867680748
0.002000617920095319,0.23891264665657347
0.0020006213274622814,0.238613089389418
0.0020006247963612724,0.23830670888715075
0.002000629546716744,0.237890527840871
0.002000633570623365,0.23754062460814446
0.0020006359573896786,0.23733154238741266
0.0020006378608141816,0.23716418021386407
0.002000640181009228,0.23695930514999522
0.0020006420253204696,0.23679557242812233
0.0020006440577893655,0.23661552014565676
0.0020006462525452395,0.23642206696042997
0.002000649869281767,0.2361032995975558
0.0020006521768134618,0.23590173213234186
0.0020006540163434484,0.23574180008727524
0.0020006561349421455,0.23555678021923634
0.0020006575968619417,0.23542781723211564
0.002000659130987854,0.2352918788246737
0.00200066191663373,0.23504552918019087
0.002000665940743259,0.23469307216141141
0.002000670475655547,0.23429825175789332
0.0020006745694452002,0.233941780663595
0.002000676368775683,0.23378405159189278
0.002000678431232348,0.2336010016595857
0.0020006803333238077,0.23343143400132307
0.0020006822813557843,0.2332596002668901
0.002000685429462363,0.2329833359694204
0.0020006893122676843,0.2326418273527497
0.0020006970778783267,0.23195550847953206
0.002000699925251668,0.23170393948415144
0.002000704171748313,0.2313322566166174
0.002000708987255819,0.23091461162691862
0.002000713102787234,0.2305579769785037
0.0020007178609466048,0.23014335184667264
0.002000722615620927,0.22972439464466748
0.0020007250746109603,0.22950614478233322
0.002000726464072767,0.22938373795527464
0.002000727314421745,0.22930918438731987
0.0020007283845850216,0.22921522010326992
0.0020007291919073517,0.22914413936809339
0.0020007300618494015,0.22906729815772595
0.002000730691122457,0.22901164019492143
0.0020007314610178055,0.22894344521778803
0.0020007321735448433,0.22888013786732517
0.002000733502538214,0.22876125343910436
0.0020007351738173884,0.22861074803499107
0.0020007374664674665,0.2284064591988187
0.002000739636164813,0.22821710901484096
0.00200074196772066,0.22801474050138384
0.002000744892685862,0.2277596873841472
0.0020007504114533795,0.22727601273392659
0.0020007557319348885,0.2268070158058837
0.0020007628192677766,0.22618204386842417
0.002000769527047804,0.22559392963207286
0.0020007724975145925,0.2253317207489949
0.002000775283760282,0.22508416384694965
0.0020007788049465924,0.22477237146008056
0.002000782158517192,0.22447931025109402
0.0020007848971256197,0.22423987933509573
0.0020007878684560115,0.22397708442149117
0.0020007916694248077,0.22364026881191806
0.0020007957177564785,0.22328368262608891
0.002000800768057098,0.22284021474445206
0.0020008078471348933,0.22221701236009447
0.0020008160981918825,0.22148397554199614
0.002000819586822763,0.22118003426753183
0.002000822340173759,0.22094428996496168
0.0020008244375670143,0.22076660975077547
0.002000826254835488,0.22061214487566513
0.002000827817186695,0.22047703358021484
0.002000829323208228,0.22034344029363548
0.002000830306728307,0.22025486948741443
0.00200083131313038,0.2201644442282193
0.0020008323767645242,0.22006938177398863
0.0020008334179542654,0.21997637445986337
0.00200083466591702,0.21986548671792602
0.0020008353882198615,0.21980180529730045
0.00200083645025114,0.2197082344093534
0.0020008373857525233,0.21962552702518115
0.0020008385600606576,0.2195211662584854
0.002000839484517556,0.219438963295031
0.002000840511065144,0.2193482265061767
0.002000841231135212,0.21928467198448087
0.0020008419453450433,0.2192216507578923
0.0020008425620829454,0.21916718549515615
0.00200084322246365,0.21910881059838538
0.0020008441921677534,0.21902284272405756
0.0020008452706503747,0.2189270530961095
0.0020008463835330874,0.21882851715922313
0.0020008486092985126,0.2186334417829117
0.0020008504851131426,0.2184699264028889
0.002000852642458418,0.21828113752668818
0.002000855189284348,0.21805956772091747
0.002000856740330807,0.21792426110027452
0.002000858292870139,0.21778653714340446
0.002000859917160127,0.217643116693942
0.0020008609419206705,0.2175537299985539
0.0020008621128266113,0.21745079698493935
0.0020008629495812612,0.2173765087638568
0.002000863986148234,0.21728419466784535
0.00200086605928218,0.21710003674354875
0.002000869640294117,0.216783767312459
0.002000875409753728,0.21627667795889083
0.0020008807116618835,0.2158105571971522
0.0020008847131699073,0.21545820790913456
0.002000890674564574,0.21493431585521974
0.0020008971508434156,0.21436922568270034
0.0020008992088204783,0.21418906135646515
0.0020009013660837413,0.21399834682870703
0.0020009049136069617,0.21368153297338088
0.0020009068579530036,0.21350789230296738
0.0020009089637689228,0.21332072064558272
0.002000912635564217,0.21299735177858437
0.0020009165134322764,0.21265790894746342
0.002000921843567967,0.21218794843443914
0.0020009270260346896,0.21172852029232425
0.0020009328924211643,0.21121539564420463
0.002000938545751831,0.21072728587481734
0.002000942261498853,0.21040106757195523
0.002000945941268243,0.21007089220085162
0.0020009488683964626,0.2098088034467916
0.002000954722652902,0.209291942765818
0.002000961146345983,0.20873468029672165
0.0020009630336066983,0.20857217886284632
0.0020009645460475197,0.20844141982202474
0.0020009666243664542,0.20826013019318843
0.0020009690523001807,0.20804638408904927
0.002000972051869797,0.20777960821180272
0.002000973636987223,0.20763866813186888
0.0020009753930950135,0.2074829004086239
0.0020009773316411353,0.20731067387336163
0.002000981208733379,0.2069645627461469
0.002000985368201777,0.20659604148124597
0.0020009897863728387,0.20621091278192555
0.0020009938455874845,0.20585789498872634
0.0020010000460252576,0.20532028186185117
0.002001001977593575,0.2051516553567903
0.002001003964825507,0.20497655869961076
0.0020010073851499327,0.20467173480049408
0.002001010192805407,0.20441983752505144
0.0020010158081163556,0.20391888302516012
0.002001021160157892,0.2034489119246215
0.0020010262968800383,0.20300049083969768
0.002001032489814154,0.20245632071872283
0.0020010392667106323,0.20185998607077843
0.0020010506462420086,0.200861786287503
0.0020010636063433154,0.1997275849502725
0.0020010744773342843,0.19876809757523625
0.0020010791902094188,0.19835201206654152
0.00200108652607814,0.19770515798231572
0.0020010947437659843,0.1969854908907798
0.0020010998948834634,0.19653393062192057
0.002001104623890913,0.19611909608574912
0.0020011093257733155,0.19570626129836904
0.0020011128406845088,0.19539610592903126
0.0020011150953802618,0.19519865087649296
0.0020011173191182958,0.19500457429574639
0.002001119694137743,0.19479489225712218
0.0020011219512159452,0.1945953054055368
0.0020011242860809787,0.19439199706729654
0.0020011264354126766,0.19420537812764105
0.002001129569791756,0.19392995504681745
0.0020011332341259456,0.19360456191339143
0.002001136863340672,0.19328286138160253
0.0020011417584709723,0.19285372173397813
0.0020011453835783745,0.19253592088447377
0.0020011488388916197,0.19222797325482002
0.0020011517014040955,0.19197274017902843
0.002001154916131615,0.1916900731782791
0.0020011596313426693,0.19127655295191465
0.002001163287386523,0.19095428765128677
0.0020011667067644633,0.19065204757455304
0.0020011701566812414,0.19034917108379204
0.002001173471769846,0.19006035788387352
0.002001175618212428,0.18987196605340032
0.0020011772486925408,0.18972707772979888
0.0020011805096527666,0.18943409669510963
0.0020011827268338754,0.18923695989334977
0.002001184980380153,0.18903878298667115
0.002001187758644417,0.1887964538799995
0.0020011907778438847,0.18853304252571612
0.002001195282750786,0.18813619002621132
0.002001200031283557,0.18771475887697792
0.0020012065897251547,0.18713553128629593
0.002001213230073655,0.18655074543081188
0.002001222238831589,0.1857532684197254
0.002001231981339782,0.18489028464898344
0.0020012438735821088,0.18384979527973652
0.002001254723498304,0.1829070293643398
0.002001262621822501,0.18221402337841375
0.0020012711075684947,0.18146721576578417
0.0020012780142923767,0.1808559814871161
0.0020012842472040587,0.18030473686176512
0.002001290096557028,0.17979170583373563
0.0020012976182112166,0.17913933557363518
0.0020012998657823406,0.17894260829423567
0.0020013021576765306,0.17873981100585293
0.0020013036632377896,0.1786061547773924
0.0020013055827237556,0.17843596231444384
0.0020013078850067154,0.17823120621946115
0.002001311560452053,0.17790134166814445
